Quality rule id;Quality rule name;Remediation effort (in minutes);Critical;Technologies
1002166;Avoid undocumented Modules (FORTRAN);;FALSE;Fortran
1002168;Avoid Programs with a low comment/code ratio (FORTRAN);;FALSE;Fortran
1002170;Avoid Subroutines with a low comment/code ratio;;FALSE;Fortran
1002172;Avoid Functions with a low comment/code ratio (FORTRAN);;FALSE;Fortran
1002174;Avoid Modules with a low comment/code ratio (FORTRAN);;FALSE;Fortran
1002176;Avoid unreferenced Programs (FORTRAN);;FALSE;Fortran
1002178;Avoid unreferenced Subroutines (FORTRAN);;FALSE;Fortran
1002180;Avoid unreferenced Functions (FORTRAN);;FALSE;Fortran
1002182;Avoid unreferenced Modules (FORTRAN);;FALSE;Fortran
1002184;Avoid Programs with a low number of Comment Blocks (FORTRAN);;FALSE;Fortran
1002186;Avoid Subroutines with a low number of Comment Blocks (FORTRAN);;FALSE;Fortran
1002188;Avoid Functions with a low number of Comment Blocks (FORTRAN);;FALSE;Fortran
1002190;Avoid Modules with a low number of Comment Blocks;;FALSE;Fortran
1002192;Avoid Programs with a low Comments Frequency;;FALSE;Fortran
1002194;Avoid Subroutines with a low Comments Frequency (FORTRAN);;FALSE;Fortran
1002196;Avoid Functions with a low Comments Frequency (FORTRAN);;FALSE;Fortran
1002198;Avoid Modules with a low Comments Frequency (FORTRAN);;FALSE;Fortran
1002200;Number of continuation lines can't be greater then XX in Fortran-90 Programs;;FALSE;Fortran
1002202;Number of continuation lines can't be greater then XX in Fortran-90 Subroutines (FORTRAN);;FALSE;Fortran
1002204;Number of continuation lines can't be greater then XX in Fortran-90 Modules;;FALSE;Fortran
1002206;Number of continuation lines can't be greater then XX in Fortran-90 Functions (FORTRAN);;FALSE;Fortran
1002208;All Read and Write statements in Programs must use the return code IOSTAT (FORTRAN);;FALSE;Fortran
1002210;All Read and Write statements in Subroutines must use the return code IOSTAT (FORTRAN);;FALSE;Fortran
1002212;All Read and Write statements in Functions must use the return code IOSTAT (FORTRAN);;FALSE;Fortran
1002214;All Read and Write statements in Modules must use the return code IOSTAT (FORTRAN);;FALSE;Fortran
1002216;Avoid Programs with a High number of Paths (FORTRAN);;FALSE;Fortran
1002218;Avoid Subroutines with a High number of Paths (FORTRAN);;FALSE;Fortran
1002220;Avoid Functions with a High number of Paths (FORTRAN);;FALSE;Fortran
1002222;Avoid Modules with a High number of Paths (FORTRAN);;FALSE;Fortran
1002224;Avoid high depth of code in Programs (FORTRAN);;FALSE;Fortran
1002226;Avoid high depth of code in Subroutines (FORTRAN);;FALSE;Fortran
1002228;Avoid high depth of code in Functions (FORTRAN);;FALSE;Fortran
1002230;Avoid using the loop DO.. label.. CONTINUE in F90 Programs (FORTRAN);;FALSE;Fortran
1002232;Avoid using the loop DO.. label.. CONTINUE in F90 Subroutines (FORTRAN);;FALSE;Fortran
1002234;Avoid using the loop DO.. label.. CONTINUE in F90 Functions (FORTRAN);;FALSE;Fortran
1002236;Avoid using the loop DO.. label.. CONTINUE in F90 Modules (FORTRAN);;FALSE;Fortran
1002238;Avoid untested Return Code variables after Read or Write in Programs (FORTRAN);;FALSE;Fortran
1002240;Avoid untested Return Code variables after Read or Write in Subroutines (FORTRAN);;FALSE;Fortran
1002242;Avoid untested Return Code variables after Read or Write in Functions (FORTRAN);;FALSE;Fortran
1002244;Avoid untested Return Code variables after Read or Write in Modules (FORTRAN);;FALSE;Fortran
1002246;Avoid untested Return Code variables after ALLOCATE in Programs (FORTRAN);;FALSE;Fortran
1002248;Avoid untested Return Code variables after ALLOCATE in Subroutines (FORTRAN);;FALSE;Fortran
1002250;Avoid untested Return Code variables after ALLOCATE in Functions (FORTRAN);;FALSE;Fortran
1002252;Avoid untested Return Code variables after ALLOCATE in Modules (FORTRAN);;FALSE;Fortran
1002254;Avoid using free format files in Fortran-77 (FORTRAN);;FALSE;Fortran
1002256;Logical operators should be enclosed in proper parenthesis in Programs (FORTRAN);;FALSE;Fortran
1002258;Logical operators should be enclosed in proper parenthesis in Subroutines (FORTRAN);;FALSE;Fortran
1002260;Logical operators should be enclosed in proper parenthesis in Functions (FORTRAN);;FALSE;Fortran
1002262;Logical operators should be enclosed in proper parenthesis in Modules (FORTRAN);;FALSE;Fortran
1002264;Avoid Programs with a high Fan-out (FORTRAN);;FALSE;Fortran
1002266;Avoid high level of Nesting in Programs (FORTRAN);;FALSE;Fortran
1002268;Avoid high level of Nesting in Functions (FORTRAN);;FALSE;Fortran
1002270;Avoid high level of Nesting in Subroutines (FORTRAN);;FALSE;Fortran
1002278;Avoid using fixed format files in Fortran-90 (FORTRAN);;FALSE;Fortran
1002280;Avoid using global SAVE in Fortran-90 Programs (FORTRAN);;FALSE;Fortran
1002282;All ALLOCATE statements in Fortran-90 Programs must use the return code STAT (FORTRAN);;FALSE;Fortran
1002284;All ALLOCATE statements in Fortran-90 Subroutines must use the return code STAT (FORTRAN);;FALSE;Fortran
1002286;All ALLOCATE statements in Fortran-90 Functions must use the return code STAT (FORTRAN);;FALSE;Fortran
1002288;All ALLOCATE statements in Fortran-90 Modules must use the return code STAT (FORTRAN);;FALSE;Fortran
1002290;Avoid using complex Allocates in Fortran 90 Programs (FORTRAN);;FALSE;Fortran
1002292;Avoid using complex Allocates in Fortran 90 Subroutines (FORTRAN);;FALSE;Fortran
1002294;Avoid using complex Allocates in Fortran 90 Function  (FORTRAN);;FALSE;Fortran
1002296;Avoid using complex Allocates in Fortran 90 Modules (FORTRAN);;FALSE;Fortran
1020000;Avoid Artifacts with High Cyclomatic Complexity (HTML5/Javascript);;FALSE;HTML5
1020002;Avoid programs with low comment / code ratio  (HTML5/Javascript);;FALSE;HTML5
1020004;Avoid using querySelectorAll;;TRUE;HTML5
1020006;Avoid calling a function in a termination loop (Javascript);;TRUE;HTML5
1020008;Avoid using for-in loop;;FALSE;HTML5
1020010;Avoid using forEach();;FALSE;HTML5
1020012;Avoid using a web service with WebSocket inside a loop;;TRUE;HTML5
1020014;Avoid using a web service with XMLHttpRequest inside a loop;;TRUE;HTML5
1020016;Avoid using too much dot notation in loop;;FALSE;HTML5
1020018;Avoid using Web SQL databases;;TRUE;HTML5
1020020;Avoid blocking page loading with synchronous Javascript import;;FALSE;HTML5
1020022;"Avoid using submitted markup containing ""form"" and ""formaction"" attributes";;TRUE;HTML5
1020024;"Avoid using submit markup related to ""form"" with id attribute";;TRUE;HTML5
1020026;Avoid using autofocus and onfocus in submitted markup;;TRUE;HTML5
1020028;Avoid using autofocus and onblur in submitted markup;;TRUE;HTML5
1020030;Avoid using javascript or expression in the CSS file;;TRUE;HTML5
1020032;Avoid using video poster attributes in combination with javascript;;TRUE;HTML5
1020034;Avoid hosting HTML code in iframe srcdoc;;TRUE;HTML5
1020036;Avoid using onscroll event with autofocus input;;TRUE;HTML5
1020038;Avoid defining and calling functions inside loops;;FALSE;HTML5
1020040;Avoid using delete with no object properties;;FALSE;HTML5
1020042;Avoid having iframe inside a tag;;TRUE;HTML5
1020044;Avoid using setData in ondragstart with attribute draggable set to true;;TRUE;HTML5
1020046;Avoid using oninput in body containing input autofocus;;TRUE;HTML5
1020048;Avoid using source tag in video/audio with event handler;;TRUE;HTML5
1020050;"Avoid white-listing the ""dirname"" attribute in user generated content";;TRUE;HTML5
1020052;Avoid using import with external URI;;TRUE;HTML5
1020054;Avoid using delete on arrays;;FALSE;HTML5
1020056;Avoid using Javascript Document.all collection;;FALSE;HTML5
1020058;Avoid using eval() (Javascript);;TRUE;HTML5
1020060;Avoid using console.log();;FALSE;HTML5
1020062;Avoid using non thread-safe Javascript singleton pattern;;FALSE;HTML5
1020064;Avoid Superclass knowing Subclass (Javascript);;FALSE;HTML5
1020066;Avoid using Javascript Function constructor;;FALSE;HTML5
1020068;Avoid return statement in finally block (Javascript);;TRUE;HTML5
1020070;Avoid hardcoded network resource names (Javascript);;FALSE;HTML5
1020072;Avoid direct access to Database Tables in Javascript;;FALSE;HTML5
1020074;"Avoid enabling autocomplete ""on"" for inputs/forms";;FALSE;HTML5
1020076;Avoid Artifacts with too many parameters (Javascript);;FALSE;HTML5
1020078;Avoid using setTimeout() (Javascript);;TRUE;HTML5
1020080;Avoid using setInterval() (Javascript);;TRUE;HTML5
1020082;Avoid undocumented Functions (Javascript);;FALSE;HTML5
1020084;Avoid unreferenced Functions (Javascript/HTML5);;FALSE;HTML5
1020086;Avoid Functions having a very low Comment/Code ratio (Javascript);;FALSE;HTML5
1020088;Avoid Artifacts with lines longer than X characters (Javascript/HTML5);;FALSE;HTML5
1020090;Avoid Artifacts with High Depth of Code (Javascript);;FALSE;HTML5
1020092;Avoid direct definition of JavaScript Functions in a Web page (Javascript/HTML5);;FALSE;HTML5
1020094;Avoid creating cookie without setting httpOnly option (Javascript);;TRUE;HTML5
1020096;Avoid using unsecured cookie (Javascript);;TRUE;HTML5
1020098;Avoid creating cookie with overly broad path (Javascript);;TRUE;HTML5
1020100;Avoid having cookie with an overly broad domain (Javascript);;TRUE;HTML5
1020102;Always use JSON.parse & JSON.stringify with try/catch block (Javascript);;FALSE;HTML5
1020104;Avoid hardcoded passwords (Javascript);;TRUE;HTML5
1677000;Avoid string interpolations to prevent SQL injections (MyBatis/iBatis);;TRUE;JEE
4592;Avoid hiding static Methods;;TRUE;JEE
4594;Avoid using 'java.io.File';;FALSE;JEE
4602;Avoid using Fields (non static final) from other Classes;;TRUE;JEE
4702;Avoid using 'Throwable.printStackTrace()' with no argument;;FALSE;JEE
7144;Struts Action Artifacts should not directly use database objects;;TRUE;JEE
7146;JSP pages should only reference Java Objects associated to J2EE Scoped Bean;;FALSE;JEE
7150;Favor PreparedStatement or CallableStatement over Statement;;FALSE;JEE
7200;Avoid String concatenation in loops (JEE);;FALSE;JEE
7202;Check usage of '==' and '!=' on objects;;TRUE;
7210;Avoid instantiations inside loops;;TRUE;JEE
7442;Avoid to use this within Constructor in multi-thread environment;;TRUE;JEE
7446;Avoid double checked locking for JSE 4.x and previous version;;TRUE;JEE
7504;Persistent classes should Implement hashCode() and equals();;TRUE;JEE
7652;Avoid throwing an exception in a catch block without chaining it;;FALSE;JEE
7706;Avoid table and column names that are too long (portability);;FALSE;JEE
7714;Do not use auto-wiring;;FALSE;JEE
7730;Use declarative transaction;;FALSE;JEE
8104;Close database resources ASAP;;TRUE;JEE
8214;Expired or Released Resource should not be used;;TRUE;JEE
8216;Avoid using incompatible mutation;;TRUE;JEE
1022000;Avoid using weak encryption algorithm as DES and triple DES;;TRUE;JEE
1022002;Avoid using RSA Cryptographic algorithms without OAEP (Optimal Asymmetric Encryption Padding);;TRUE;JEE
1039002;Avoid using deprecated SSL protocols to secure connection;;TRUE;JEE
1039004;Avoid using HttpServletRequest.getRequestedSessionId();;TRUE;JEE
1039006;Avoid using predictable SecureRandom Seeds;;TRUE;JEE
1039008;Avoid thrown Exceptions in servlet methods;;TRUE;JEE
1039010;Avoid using risky cryptographic hash (JEE);;TRUE;JEE
1039012;Avoid using referer header field in HTTP request;;TRUE;JEE
1039014;Avoid using Cipher with no HMAC to ensure data integrity;;TRUE;JEE
1039016;Avoid Unvalidated URL Redirect;;TRUE;JEE
1039018;Avoid using cryptography hash with hardcoded salt;;TRUE;JEE
1039020;Avoid using javax.crypto.NullCipher;;TRUE;JEE
1039022;Avoid using Insecure PBE Iteration Count;;TRUE;JEE
1039024;Avoid using unsecured cookie (JEE);;TRUE;JEE
1039026;Avoid creating cookie without setting httpOnly option (JEE);;TRUE;JEE
1039028;Avoid weak encryption providing not sufficient key size (JEE);;TRUE;JEE
1039030;Avoid using DefaultHttpClient constructor;;TRUE;JEE
1039032;Avoid using DocumentBuilder without restriction of XML External Entity Reference (XXE);;TRUE;JEE
1039034;Avoid using SAXParserFactory without restriction of XML External Entity Reference (XXE);;TRUE;JEE
1039036;Avoid using XMLReader without restriction of XML External Entity Reference (XXE);;TRUE;JEE
1039038;Avoid using XPathFactory without restriction of XML External Entity Reference (XXE);;TRUE;JEE
1039040;Avoid using XMLStreamReader without restriction of XML External Entity Reference (XXE);;TRUE;JEE
1039044;Avoid usage of BannedAPI when using ESAPI library;;FALSE;JEE
1039046;Always use {@code} to wrap code statements or values such as null;;FALSE;JEE
1039050;Add @Override on methods overriding or implementing a method declared in a super type;;FALSE;JEE
1039052;Avoid Http Session without expiration;;TRUE;JEE
1039056;Avoid insecure use of YAML deserialization when using SnakeYaml (JEE);;TRUE;JEE
1039058;Avoid generating key with insufficient random generator in cookies;;TRUE;JEE
1039062;Always implement readObject() to prevent untrusted deserialization when loading from ObjectInputStream;;TRUE;JEE
1039064;Avoid having cookie with an overly broad domain (JEE);;TRUE;JEE
1039066;Avoid creating cookie with overly broad path (JEE);;TRUE;JEE
1039068;Avoid using the Non-Serializable Object Stored in Session;;TRUE;JEE
1039070;Avoid using URL.equals(Object obj) or URL.hashCode();;FALSE;JEE
1039072;Avoid using jYAML to deserialize YAML (JEE);;TRUE;JEE
1039074;Avoid using Apache ActiveMQ 5.x before 5.13.0;;TRUE;JEE
1020300;Avoid using the call of web service jQuery ajax inside a loop;;TRUE;HTML5
1020302;Avoid using element type in jQuery;;FALSE;HTML5
1020306;Always use find for Id->Child nested selectors;;FALSE;HTML5
1020308;Always cache the returned objects in variables to be reused;;FALSE;HTML5
1020310;"Use ""type="" to select elements by type";;FALSE;HTML5
1020312;Avoid use of anonymous functions to attach events;;FALSE;HTML5
1020314;Avoid using css() of many elements;;FALSE;HTML5
1020316;Avoid Universal Selectors;;FALSE;HTML5
1020318;Avoid using jQuery deprecated methods;;FALSE;HTML5
1020320;Avoid using jQuery $.cookie;;FALSE;HTML5
1020322;Avoid using Ajax method without dataType with jQuery version older than 3.0.0;;TRUE;HTML5
1020324;Avoid using dialog with closeText parameter with jQuery UI version older than 1.12;;TRUE;HTML5
1020328;Avoid using html() with jQuery 1.9.0 (or older);;TRUE;HTML5
1020330;Avoid using $(location.hash) with jQuery version older than 1.6.3;;TRUE;HTML5
1020332;Avoid using .append() after() with jQuery 1.4.2 (or older);;FALSE;HTML5
1020334;Avoid using attr() with jQuery 3.0.0-rc1;;TRUE;HTML5
1020336;Avoid using Dialog Widget with jQuery UI version older than 1.10.0;;TRUE;HTML5
1020338;Avoid using Tooltip widget with jQuery UI version older than 1.10.0;;TRUE;HTML5
1020340;Always implement the success/error/complete or done/fail/always callbacks when using jQuery ajax call;;TRUE;HTML5
1020342;Avoid empty jQuery ajax error/fail blocks;;TRUE;HTML5
1020700;Avoid the lack of error handling in the Node.js callbacks;;FALSE;HTML5
1020702;Avoid using nodejs process.exit();;FALSE;HTML5
1020704;Avoid using string concatenation when using __dirname and __filename;;FALSE;HTML5
1020706;Ensure the Content-Security-Policy is activated (Node.js);;TRUE;HTML5
1020708;Ensure the X-Powered-By header is disabled;;TRUE;HTML5
1020710;Ensure the X-XSS-Protection header is enabled;;TRUE;HTML5
1020712;Ensure the X-Frame-Options header is setup (Node.js);;TRUE;HTML5
1020714;Avoid having multiple routes for the same path with Node.js Express App;;TRUE;HTML5
1020716;Avoid using the call of web service with Node.js http.get or http.request inside a loop;;TRUE;HTML5
1020718;Ensure that browser cannot cache or store a page;;FALSE;HTML5
1020720;Avoid unsecure connection to the Node.js server;;TRUE;HTML5
1020722;Avoid enabling unsecure Node.js server;;TRUE;HTML5
1020724;Ensure that marked is sanitized;;TRUE;HTML5
1020726;Ensure that CSRF Protection is enabled (Node.js);;TRUE;HTML5
1020728;Avoid creating cookie without setting httpOnly option (Node.js);;TRUE;HTML5
1020730;Ensure Node.js filesystem are closed;;FALSE;HTML5
1020732;Avoid using risky cryptographic hash (Node.js);;FALSE;HTML5
1020734;Avoid using unsecured cookie (Node.js);;TRUE;HTML5
1020736;Avoid bypassing self-signed ssl certificate (Node.js);;TRUE;HTML5
1020738;Avoid disabling SSL verification in node-curl;;TRUE;HTML5
1020740;Avoid creating cookie with overly broad path (Node.js);;TRUE;HTML5
1020742;Avoid creating cookie with overly broad domain (Node.js);;FALSE;HTML5
1020744;Avoid using TLS library before Node.js 9.11.2 and 10.4.1;;FALSE;HTML5
1020746;Avoid using HTTP/2 library with vulnerable versions;;FALSE;HTML5
1020748;Avoid using the call of data service with Node.js inside a loop;;TRUE;HTML5
1020750;Avoid using the file path validation with Node.js 8.5.0;;FALSE;HTML5
1020758;Avoid using Buffer.fill() and/or Buffer.alloc() with vulnerable versions;;FALSE;HTML5
1020760;Avoid using Buffer library and UCS-2 encoding with vulnerable versions;;FALSE;HTML5
1020762;Avoid using url.parse() with vulnerable versions;;FALSE;HTML5
1020764;Avoid using path library parsing functions with vulnerable versions;;FALSE;HTML5
1020766;Avoid using Node.js ps library with vulnerable versions;;FALSE;HTML5
1020768;Avoid using net.Socket object as stream with vulnerable version of Node.js;;FALSE;HTML5
1020770;Avoid using Node.js query-mysql third-party before 0.0.3;;FALSE;HTML5
1020772;Avoid Javascript string interpolations to prevent SQL injections;;TRUE;HTML5
1020774;Avoid having multiple Artifacts updating data on the same NoSQL Collection;;FALSE;HTML5
1020776;Avoid having multiple Artifacts inserting data on the same NoSQL Collection;;FALSE;HTML5
1020778;Avoid having multiple artifacts deleting data on the same NoSQL collections;;FALSE;HTML5
1101958;Avoid artifacts having db.collection.ensureIndex() to create new indexes;;FALSE;ASP.NET/C#/VB.NET
1101962;Avoid using explain() in production code;;FALSE;ASP.NET/C#/VB.NET
1101964;When using compound indexes, avoid having different index ordering in collection access;;FALSE;ASP.NET/C#/VB.NET
1101966;Avoid having MongoDB databases access without authentication activated;;FALSE;ASP.NET/C#/VB.NET
1101968;Avoid having multiple Artifacts updating data on the same NoSQL Collection;;FALSE;ASP.NET/C#/VB.NET
1101970;Avoid having multiple Artifacts inserting data on the same NoSQL Collection;;FALSE;ASP.NET/C#/VB.NET
1101972;Avoid having multiple artifacts deleting data on the same NoSQL collection;;FALSE;ASP.NET/C#/VB.NET
1101916;When using compound indexes, avoid having different index ordering in collection access;;FALSE;JEE
1101920;Avoid using explain() in production code (JEE);;FALSE;JEE
1600100;Page fields using views must be display only (PeopleSoft);;FALSE;PeopleSoft
1600102;Avoid inserting or deleting data on grid based on a record view (PeopleSoft);;FALSE;PeopleSoft
1600104;Avoid disabling insert or delete on grid based on a record table (PeopleSoft);;FALSE;PeopleSoft
1600106;Avoid using the SQLExec statements in the PeopleCode (PeopleSoft);;FALSE;PeopleSoft
1600108;"Check if ""Commit"" statements have been used only where it is necessary (PeopleSoft)";;FALSE;PeopleSoft
1600110;"Check existence of ""Update"", ""Insert"" & ""Delete"" Statements using SQLExec function (PeopleSoft)";;TRUE;PeopleSoft
1600140;"Record field based on XLAT should be defined as ""Translate Table Edit"" (PeopleSoft)";;FALSE;PeopleSoft
1600142;Message item must have a translation into another language (PeopleSoft);;FALSE;PeopleSoft
1600144;XLAT item must have a translation into another language (PeopleSoft);;FALSE;PeopleSoft
1600146;Field label item must have a translation into another language (PeopleSoft);;FALSE;PeopleSoft
1600148;Menu label must have a translation into another language (PeopleSoft);;FALSE;PeopleSoft
1600150;Number of substitution joker for message text must be equal (PeopleSoft);;FALSE;PeopleSoft
1600160;Avoid deleting delivered values in standard XLAT (PeopleSoft);;FALSE;PeopleSoft
1600162;Never delete a field from a standard panel (PeopleSoft);;FALSE;PeopleSoft
1600166;Do NOT delete PeopleSoft defined fields from a record (PeopleSoft);;FALSE;PeopleSoft
1600168;All new Translate value should be at dd/mm/yyyy (PeopleSoft);;FALSE;PeopleSoft
1600170;Never remove a standard page from component (PeopleSoft);;FALSE;PeopleSoft
1600180;Avoid modification of lengths or types of Fields (PeopleSoft);;TRUE;PeopleSoft
1600182;Avoid renaming or changing attributes on existing projet's Fields (PeopleSoft);;FALSE;PeopleSoft
1600184;Avoid PeopleCode Event with High Cyclomatic (PeopleSoft);;FALSE;PeopleSoft
1600186;Avoid PeopleCode Functions with High Cyclomatic (PeopleSoft);;FALSE;PeopleSoft
1600188;Avoid PeopleCode Methods with High Cyclomatic (PeopleSoft);;FALSE;PeopleSoft
1600190;Avoid PeopleCode Classes with High Cyclomatic (PeopleSoft);;FALSE;PeopleSoft
1600200;Don't use hardcoded message (PeopleSoft);;FALSE;PeopleSoft
1600220;Avoid unfilled Field Label (PeopleSoft);;FALSE;PeopleSoft
1600280;Avoid placing PeopleCode into Fields, prefer Component Level (PeopleSoft);;FALSE;PeopleSoft
1600282;Write UNION ALL instead of UNION statement (PeopleSoft);;FALSE;PeopleSoft
1600284;Avoid using comments in SQL queries (PeopleSoft);;FALSE;PeopleSoft
1600286;Avoid using the Hints to force Oracle to use a specific access method (PeopleSoft);;FALSE;PeopleSoft
1600288;Avoid using count(*) syntax (PeopleSoft);;FALSE;PeopleSoft
1600290;Avoid using ROWNUM and ORDER BY (PeopleSoft);;FALSE;PeopleSoft
1600292;In an INSERT statement, define explicitly the values for all the table columns (PeopleSoft);;FALSE;PeopleSoft
1600294;Child records must share all keys as the parent record, plus one or more keys that uniquely identify each row (PeopleSoft);;FALSE;PeopleSoft
1600296;Related Language tables must have the same key structure as the table with the addition of the field LANGUAGE_CD (PeopleSoft);;FALSE;PeopleSoft
1600320;Avoid creating unused Field label (PeopleSoft);;FALSE;PeopleSoft
1600380;Naming convention on Search Record (PeopleSoft);;FALSE;PeopleSoft
1600384;Naming convention on Language Record Table (PeopleSoft);;FALSE;PeopleSoft
1600386;Naming convention on Language Record View (PeopleSoft);;FALSE;PeopleSoft
1600396;Naming convention on AE State Record (PeopleSoft);;FALSE;PeopleSoft
1600398;Naming convention on AE Temporary Record (PeopleSoft);;FALSE;PeopleSoft
1600400;Naming convention suffix on Record View (PeopleSoft);;FALSE;PeopleSoft
1600402;Naming convention suffix on Record Derived (PeopleSoft);;FALSE;PeopleSoft
1600460;Isolate common expressions (PeopleSoft);;FALSE;PeopleSoft
1600480;Avoid too many Related displays (PeopleSoft);;FALSE;PeopleSoft
1600482;Avoid unlimited occurs on grids (PeopleSoft);;FALSE;PeopleSoft
1600484;Create all new Record Table in a specific tablespace (PeopleSoft);;FALSE;PeopleSoft
1600486;Create all new Record Temp in a specific tablespace (PeopleSoft);;TRUE;PeopleSoft
1600488;Avoid tables having indexes with a too large index definition (PeopleSoft);;FALSE;PeopleSoft
1600490;Avoid disabling Deferred Processing on Fields (PeopleSoft);;FALSE;PeopleSoft
1600492;Avoid disabling Deferred Processing on Pages (PeopleSoft);;FALSE;PeopleSoft
1600494;Avoid disabling Deferred Processing on Components (PeopleSoft);;FALSE;PeopleSoft
1600496;Send messages in the SavePostChange event (PeopleSoft);;FALSE;PeopleSoft
1600500;Using DISTINCT, GROUP BY or UNION clause in a View implies that no join using an index can be done on this View (PeopleSoft);;TRUE;PeopleSoft
1600502;All record must have at least one column as key (PeopleSoft);;FALSE;PeopleSoft
1600504;All keys should be located at the top of the record definition, and listed in order of importance (PeopleSoft);;FALSE;PeopleSoft
1600506;All select statements must list each field specifically (PeopleSoft);;FALSE;PeopleSoft
1600508;Use as possible SQL section rather than PeopleCode in the application engine (PeopleSoft);;FALSE;PeopleSoft
1600510;Always prefer joining tables to subqueries (PeopleSoft);;FALSE;PeopleSoft
1600512;Use the DISTINCT clause only when we are sure that the query will return duplicate results (PeopleSoft);;FALSE;PeopleSoft
1600514;Prefer using UNION to the OR operator (PeopleSoft);;FALSE;PeopleSoft
1600516;SELECT ... FROM ... WHERE alias.col LIKE '%xxx' (PeopleSoft);;FALSE;PeopleSoft
1600518;Prefer boolean operators (EXISTS, NOT EXISTS) and non-negative predicates (PeopleSoft);;FALSE;PeopleSoft
1600520;IN vs EXIST Use IN when the subquery is the most selective (PeopleSoft);;FALSE;PeopleSoft
1600522;Use TRUNCATE statement to clean a whole table (PeopleSoft);;FALSE;PeopleSoft
1600524;For complex query, always prefer the subqueries to retrieve display fields not used as joins search criterias (PeopleSoft);;FALSE;PeopleSoft
1600528;Avoid SQL with queries on more than 4 Tables (PeopleSoft);;FALSE;PeopleSoft
1600530;Avoid SQL using GROUP BY (PeopleSoft);;FALSE;PeopleSoft
1600532;Avoid PeopleCode using GROUP BY (PeopleSoft);;FALSE;PeopleSoft
1600534;Avoid SQL using HAVING (PeopleSoft);;FALSE;PeopleSoft
1600536;Avoid PeopleCode using HAVING (PeopleSoft);;FALSE;PeopleSoft
1600538;Using the GetNextNumberWithGaps Function (PeopleSoft);;FALSE;PeopleSoft
1600560;Component includes only page and never subpage (SBP) or secondary-page (PeopleSoft);;FALSE;PeopleSoft
1600562;Non-Standard SQL Table Name must be empty for a Record Table (PeopleSoft);;FALSE;PeopleSoft
1600564;Non-Standard SQL Table Name must be empty for a Record View (PeopleSoft);;FALSE;PeopleSoft
1600566;Non-Standard SQL Table Name must be empty for a Record Query View (PeopleSoft);;FALSE;PeopleSoft
1600568;New field added in a standard record must be at the end of the record (PeopleSoft);;FALSE;PeopleSoft
1600570;All new Record must have a SYNCID (PeopleSoft);;FALSE;PeopleSoft
1600572;"Ensure that ""Buid sequence N§"" is upper than ""Build sequence N°"" of all view used in the definition (PeopleSoft)";;FALSE;PeopleSoft
1600574;All functions written will use the PeopleCode type of FieldFormula (PeopleSoft);;FALSE;PeopleSoft
1600576;New field added in a standard record must be done in a specific KEY sub-record (PeopleSoft);;FALSE;PeopleSoft
1600620;Avoid PeopleCode Events with a low comment/code ratio (PeopleSoft);;FALSE;PeopleSoft
1600622;Avoid PeopleCode Functions with a low comment/code ratio (PeopleSoft);;FALSE;PeopleSoft
1600624;Avoid PeopleCode Methods with a low comment/code ratio (PeopleSoft);;FALSE;PeopleSoft
1600626;Avoid PeopleCode Classes with a low comment/code ratio (PeopleSoft);;FALSE;PeopleSoft
1600628;Avoid undocumented PeopleCode Events (PeopleSoft);;FALSE;PeopleSoft
1600630;Avoid undocumented PeopleCode Functions (PeopleSoft);;FALSE;PeopleSoft
1600632;Avoid undocumented PeopleCode Methods (PeopleSoft);;FALSE;PeopleSoft
1600634;Avoid undocumented PeopleCode Classes (PeopleSoft);;FALSE;PeopleSoft
1600640;"Field label don't contain "":"" (PeopleSoft)";;FALSE;PeopleSoft
1600642;Pages should be designed assuming the user has an 800x600 monitor resolution (PeopleSoft);;FALSE;PeopleSoft
1600644;Developers should avoid developing web pages that result in horizontal scrolling (PeopleSoft);;FALSE;PeopleSoft
1600646;Developers should not build long pages that are longer than 5 pages (PeopleSoft);;FALSE;PeopleSoft
1600648;Avoid using a radio button or check box when the user has more than three choices (PeopleSoft);;FALSE;PeopleSoft
1600650;Use Default Style and Font (PeopleSoft);;FALSE;PeopleSoft
1600652;Key fields displayed on a panel should ALWAYS be display only (PeopleSoft);;FALSE;PeopleSoft
1600654;Attribute No colon should be check for visible label (PeopleSoft);;FALSE;PeopleSoft
1600656;Avoid specific visual design for grid (PeopleSoft);;FALSE;PeopleSoft
1600658;Display control field must be before the related display field that depends on it (PeopleSoft);;FALSE;PeopleSoft
1600660;Display and related fields from same record must be avoided (PeopleSoft);;FALSE;PeopleSoft
1600662;All records with SETID in its key, must be linked to a record group (PeopleSoft);;FALSE;PeopleSoft
1600664;Only one long character type field is allowed in a regular record definition (PeopleSoft);;FALSE;PeopleSoft
1600666;Use DESCR and DESCRSHORT for description fields rather than record specific titles (PeopleSoft);;FALSE;PeopleSoft
1600668;Do not define a recordField EFFDT or EFF_STATUS without the other (PeopleSoft);;FALSE;PeopleSoft
1600670;FIELDNUM values should be numbered sequentially for Record (PeopleSoft);;FALSE;PeopleSoft
1600674;Language records should have the same type as the based record (PeopleSoft);;FALSE;PeopleSoft
1600676;Put Break statements in your Evaluate statements (PeopleSoft);;FALSE;PeopleSoft
1600678;Consolidating PeopleCode Programs (PeopleSoft);;FALSE;PeopleSoft
1600680;Move PeopleCode to a Component or Page Definition (PeopleSoft);;FALSE;PeopleSoft
1600720;All new menu item must be into a permission list (PeopleSoft);;FALSE;PeopleSoft
